label,0x0,0x1,0x2,0x3,0x4,0x5,0x6,0x7,0x8,0x9,0x10,0x11,0x12,0x13,1x0,1x1,1x2,1x3,1x4,1x5,1x6,1x7,1x8,1x9,1x10,1x11,1x12,1x13,2x0,2x1,2x2,2x3,2x4,2x5,2x6,2x7,2x8,2x9,2x10,2x11,2x12,2x13,3x0,3x1,3x2,3x3,3x4,3x5,3x6,3x7,3x8,3x9,3x10,3x11,3x12,3x13,4x0,4x1,4x2,4x3,4x4,4x5,4x6,4x7,4x8,4x9,4x10,4x11,4x12,4x13,5x0,5x1,5x2,5x3,5x4,5x5,5x6,5x7,5x8,5x9,5x10,5x11,5x12,5x13,6x0,6x1,6x2,6x3,6x4,6x5,6x6,6x7,6x8,6x9,6x10,6x11,6x12,6x13,7x0,7x1,7x2,7x3,7x4,7x5,7x6,7x7,7x8,7x9,7x10,7x11,7x12,7x13,8x0,8x1,8x2,8x3,8x4,8x5,8x6,8x7,8x8,8x9,8x10,8x11,8x12,8x13,9x0,9x1,9x2,9x3,9x4,9x5,9x6,9x7,9x8,9x9,9x10,9x11,9x12,9x13,10x0,10x1,10x2,10x3,10x4,10x5,10x6,10x7,10x8,10x9,10x10,10x11,10x12,10x13,11x0,11x1,11x2,11x3,11x4,11x5,11x6,11x7,11x8,11x9,11x10,11x11,11x12,11x13,12x0,12x1,12x2,12x3,12x4,12x5,12x6,12x7,12x8,12x9,12x10,12x11,12x12,12x13,13x0,13x1,13x2,13x3,13x4,13x5,13x6,13x7,13x8,13x9,13x10,13x11,13x12,13x13
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,30,0,0,0,0,0,0,0,0,0,0,0,29,206,227,101,1,0,0,0,0,0,0,0,0,6,16,0,64,233,103,0,0,0,0,0,0,0,0,29,189,84,0,50,238,49,0,0,0,0,0,0,0,0,4,195,60,16,240,30,0,0,0,0,0,0,0,0,1,93,190,194,158,0,0,0,0,0,0,0,20,104,209,253,222,100,5,0,0,0,0,0,0,65,228,199,91,220,55,0,0,0,0,0,0,0,11,247,133,3,184,182,0,0,0,0,0,0,0,0,55,247,135,200,142,4,0,0,0,0,0,0,0,0,6,126,126,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,12,0,0,0,0,0,32,17,0,118,79,0,0,0,11,0,0,0,0,88,237,54,82,166,0,0,0,0,0,0,0,0,98,251,85,63,228,30,0,0,0,0,0,0,0,109,250,254,173,240,197,105,46,0,0,0,0,0,66,251,229,160,254,205,100,80,23,0,0,0,0,0,52,153,37,174,220,24,0,0,0,0,0,0,0,0,0,0,129,248,57,0,0,0,0,0,0,0,0,0,0,38,243,86,0,0,0,0,0,0,0,0,0,0,0,132,147,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,194,174,15,0,0,0,0,0,0,0,0,2,126,248,127,173,108,0,0,0,0,0,0,0,0,121,218,77,95,214,175,0,0,0,0,0,0,0,6,232,72,82,183,172,209,0,0,0,0,0,0,0,4,189,231,169,19,97,209,0,0,0,0,0,0,0,0,9,38,0,0,121,202,0,0,0,0,0,0,0,0,0,0,0,0,148,166,0,0,0,0,0,0,0,0,0,0,0,30,233,67,0,0,0,0,0,0,0,0,0,0,43,208,101,0,0,0,0,0,0,0,0,0,0,163,189,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,208,53,0,34,54,25,0,0,0,0,0,0,4,189,55,86,219,248,253,109,0,0,0,0,0,0,76,215,53,195,50,26,26,5,0,0,0,0,0,16,205,76,0,0,0,0,0,0,0,0,0,0,0,124,138,0,0,0,0,0,0,0,0,0,0,0,0,223,127,51,0,0,0,0,0,0,0,0,0,0,0,58,168,243,14,0,0,0,0,0,0,0,0,0,0,11,139,166,0,0,0,0,0,0,0,0,0,0,56,193,141,6,0,0,0,0,0,0,0,0,0,0,155,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,54,0,0,0,0,0,0,0,0,0,0,0,75,249,157,0,0,0,0,0,0,0,0,0,0,30,234,251,34,0,0,0,0,0,0,0,0,0,10,196,252,143,0,0,0,0,0,0,0,0,0,0,34,240,243,33,0,0,0,0,0,0,0,0,0,8,206,253,134,0,0,0,0,0,0,0,0,0,0,105,251,210,4,0,0,0,0,0,0,0,0,0,25,247,241,66,0,0,0,0,0,0,0,0,0,0,108,253,185,0,0,0,0,0,0,0,0,0,0,0,182,245,35,0,0,0,0,0,0,0,0,0,0,0,29,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,9,0,0,0,0,0,0,0,0,19,61,135,224,252,213,48,0,0,0,0,0,34,158,223,208,132,51,23,140,193,0,0,0,0,17,232,233,71,0,0,42,213,141,14,0,0,0,0,1,101,234,206,27,102,220,82,0,0,0,0,0,0,0,0,42,213,252,186,18,0,0,0,0,0,0,0,0,0,70,239,234,127,0,0,0,0,0,0,0,0,4,142,232,57,146,164,0,0,0,0,0,0,0,0,116,196,42,139,220,29,0,0,0,0,0,0,0,0,187,233,234,177,31,0,0,0,0,0,0,0,0,0,4,14,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,26,69,123,118,6,0,0,0,0,0,0,13,216,182,222,163,155,232,9,0,0,0,0,0,0,2,71,13,3,0,158,138,0,0,0,0,0,0,0,0,0,0,0,39,225,16,0,0,0,0,0,0,0,0,0,0,0,206,100,0,0,0,0,0,0,0,0,0,0,0,98,200,4,0,0,0,0,0,0,0,0,0,0,0,222,83,0,0,0,0,0,0,0,0,0,0,0,78,215,0,0,0,0,0,0,0,0,0,0,0,0,185,105,0,0,0,0,0,0,0,0,0,0,0,28,246,19,0,0,0,0,0,0,0,0,0,0,0,43,109,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,111,69,30,0,0,0,0,0,0,0,0,0,21,232,223,160,215,68,0,0,0,0,0,0,0,0,80,206,5,0,102,167,0,0,0,0,0,0,0,0,75,206,0,0,115,149,0,0,0,0,0,0,0,0,19,208,2,43,205,34,0,0,0,0,0,0,0,0,0,215,135,223,63,0,0,0,0,0,0,0,0,0,3,199,191,29,0,0,0,0,0,0,0,0,0,13,148,166,126,0,0,0,0,0,0,0,0,0,0,164,78,64,126,0,0,0,0,0,0,0,0,0,0,203,109,215,64,0,0,0,0,0,0,0,0,0,0,88,126,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,73,0,0,0,0,0,0,0,0,0,5,89,232,252,210,71,60,0,0,0,0,0,0,5,161,252,208,165,249,244,137,0,0,0,0,0,0,63,252,180,21,77,252,232,26,0,0,0,0,0,0,70,252,204,157,252,219,48,0,0,0,0,0,0,0,9,183,252,252,210,22,0,0,0,0,0,0,0,0,40,241,252,252,98,0,0,0,0,0,0,0,0,0,185,245,128,252,194,0,0,0,0,0,0,0,0,0,150,252,131,224,199,0,0,0,0,0,0,0,0,0,30,181,252,252,199,0,0,0,0,0,0,0,0,0,0,22,115,126,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,166,250,243,67,0,0,0,0,0,0,0,0,47,207,253,158,221,240,29,0,0,0,0,0,0,20,209,220,74,1,113,241,207,0,0,0,0,0,0,129,241,61,0,0,0,46,208,121,0,0,0,0,38,246,145,0,0,0,0,0,22,207,0,0,0,0,92,253,38,0,0,0,0,0,4,232,12,0,0,0,127,186,0,0,0,0,0,0,32,227,3,0,0,0,71,253,45,0,0,0,4,48,221,216,0,0,0,0,24,222,229,130,130,134,213,253,234,49,0,0,0,0,0,35,152,235,253,253,195,135,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,124,40,8,12,0,0,0,0,0,0,0,0,14,219,98,212,4,7,0,0,0,0,0,0,0,0,85,141,0,207,0,0,0,0,0,0,0,0,0,0,121,86,49,153,0,0,0,0,0,0,0,0,0,0,142,213,214,51,9,13,0,0,0,0,0,0,0,4,206,103,24,1,16,24,0,0,0,0,0,0,0,118,216,91,0,0,1,1,0,0,0,0,0,0,10,209,144,104,0,0,0,0,0,0,0,0,0,0,64,154,155,49,0,0,0,0,0,0,0,0,0,0,59,197,212,12,0,0,0,0,0,0,0,0,0,0,0,106,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,68,116,116,116,116,59,5,0,0,0,0,0,0,215,212,195,147,147,199,227,207,6,0,0,0,0,0,22,0,0,0,0,7,178,150,0,0,0,0,0,0,0,0,0,0,31,189,191,3,0,0,0,0,0,0,0,0,0,38,236,161,18,0,0,0,0,0,0,0,0,0,0,197,136,0,0,0,0,0,0,0,0,0,0,0,0,221,116,0,0,0,0,0,0,0,0,0,0,0,0,119,236,253,230,215,221,178,0,0,0,0,0,0,0,0,17,63,63,63,63,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,26,189,232,128,44,16,4,0,0,0,0,0,0,0,169,253,253,237,244,253,166,6,0,0,0,0,0,35,244,245,96,21,37,61,221,201,24,0,0,0,0,111,253,125,0,0,0,0,68,223,105,0,0,0,0,85,253,210,26,0,0,0,0,192,223,8,0,0,0,5,157,253,162,40,0,0,0,173,253,63,0,0,0,0,5,158,253,245,229,198,206,239,243,40,0,0,0,0,0,4,114,202,253,253,253,187,56,0,0,0,0,0,0,0,0,2,7,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,94,111,52,0,0,0,0,0,0,0,0,38,147,219,148,106,123,42,0,0,0,0,0,0,0,228,123,8,0,0,0,0,4,44,77,0,0,0,0,194,48,0,0,0,0,63,201,161,35,0,0,0,0,25,117,175,150,77,169,222,83,0,0,0,0,0,0,0,0,0,75,253,227,134,4,0,0,0,0,0,0,0,0,90,249,147,4,115,98,0,0,0,0,0,0,0,34,236,177,21,96,232,156,0,0,0,0,0,0,0,0,207,253,251,209,121,4,0,0,0,0,0,0,0,0,14,68,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,93,100,99,69,9,0,0,0,0,0,0,0,6,100,237,236,214,189,104,0,0,0,0,0,0,49,226,213,1,0,0,0,0,0,0,0,0,0,98,235,188,17,0,0,0,0,0,0,0,0,0,111,250,152,7,0,0,0,0,0,0,0,0,0,0,182,210,95,86,34,0,0,0,0,0,0,0,0,0,39,138,175,216,248,144,1,0,0,0,0,0,0,0,0,0,0,0,43,215,77,0,0,0,0,0,0,0,2,31,1,7,80,226,100,0,0,0,0,0,0,0,0,172,193,241,249,204,35,0,0,0,0,0,0,0,0,5,65,112,64,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,9,0,0,33,106,38,0,0,0,0,0,0,103,243,187,141,191,242,251,105,0,0,0,0,0,25,222,251,252,251,251,222,103,3,0,0,0,0,0,138,253,252,253,252,69,0,0,0,0,0,0,0,39,245,252,251,252,251,138,0,0,0,0,0,0,0,0,93,150,125,76,236,227,0,0,0,0,0,0,0,0,0,0,0,0,220,251,0,0,0,0,0,0,54,226,236,74,0,94,249,177,0,0,0,0,0,0,97,252,252,194,129,238,248,63,0,0,0,0,0,0,12,175,249,252,251,186,81,0,0,0,0,0,0,0,0,0,69,126,115,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,12,9,0,0,0,0,0,0,0,0,0,87,191,152,156,204,152,3,0,0,0,0,0,0,0,20,0,0,0,5,153,114,0,0,0,0,0,0,0,0,0,0,0,0,9,224,1,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,34,221,127,143,140,35,0,0,0,0,0,0,0,1,140,188,60,2,0,0,0,0,0,0,0,0,0,182,222,21,0,0,0,0,0,0,0,0,0,0,0,157,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,55,22,0,0,0,0,0,0,0,0,0,0,110,214,180,176,186,62,0,0,0,0,0,0,0,0,148,0,0,0,26,208,31,0,0,0,0,0,0,0,0,0,0,0,0,142,102,0,0,0,0,0,0,0,0,0,0,0,0,158,94,0,0,0,0,0,0,0,0,0,0,8,43,214,20,0,0,0,0,0,0,0,0,0,97,222,245,156,2,0,6,83,0,0,0,0,0,82,177,184,145,131,204,142,133,37,0,0,0,0,0,207,235,108,1,0,5,10,0,0,0,0,0,0,0,35,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,111,105,6,0,0,0,0,0,0,0,0,0,50,190,65,127,135,49,0,0,0,0,0,0,0,0,210,42,153,173,98,216,8,0,0,0,0,0,0,120,149,0,26,0,0,177,60,0,0,0,0,0,14,231,34,0,0,0,0,214,20,0,0,0,0,0,50,155,0,0,0,0,60,185,0,0,0,0,0,0,92,137,0,0,0,0,180,60,0,0,0,0,0,0,131,137,0,0,0,84,132,0,0,0,0,0,0,0,100,161,0,0,38,226,41,0,0,0,0,0,0,0,20,209,130,127,225,55,0,0,0,0,0,0,0,0,0,31,126,126,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,141,0,0,0,0,0,0,0,0,0,0,0,0,63,208,0,0,0,0,0,0,0,0,0,0,0,0,63,208,0,0,0,0,0,0,0,0,0,0,0,0,63,208,0,0,0,0,0,0,0,0,0,0,0,0,63,222,2,0,0,0,0,0,0,0,0,0,0,0,49,254,8,0,0,0,0,0,0,0,0,0,0,0,8,254,8,0,0,0,0,0,0,0,0,0,0,0,8,238,5,0,0,0,0,0,0,0,0,0,0,0,8,230,3,0,0,0,0,0,0,0,0,0,0,0,3,215,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,63,91,47,0,0,0,0,0,0,0,0,61,247,252,232,182,73,0,0,0,0,0,0,0,84,245,138,42,0,0,0,0,0,0,0,0,0,0,229,247,189,123,6,0,0,0,0,0,21,29,0,0,70,73,86,192,136,1,0,0,0,0,93,187,10,0,0,0,0,62,222,3,0,0,0,0,3,105,206,85,2,0,24,210,114,0,0,0,0,0,0,0,99,215,224,200,224,134,0,0,0,0,0,0,0,0,0,4,38,63,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,90,178,204,249,225,54,0,0,0,0,0,0,0,139,248,197,121,87,115,219,0,0,0,0,0,0,12,246,88,0,0,10,12,122,7,0,0,0,0,0,18,240,144,87,78,154,187,0,0,0,0,0,0,0,0,45,155,187,191,253,148,0,0,0,0,0,0,0,0,0,0,0,91,253,47,0,0,0,0,0,0,0,0,0,0,5,215,197,1,0,0,0,0,0,0,0,0,0,0,55,254,64,0,0,0,0,0,0,0,0,0,0,0,182,220,9,0,0,0,0,0,0,0,0,0,0,36,244,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,117,79,0,0,0,0,0,0,0,0,0,34,169,253,253,251,53,0,0,0,0,0,0,0,0,174,253,224,178,253,96,0,0,0,0,0,0,0,0,51,170,26,159,200,0,0,0,0,0,0,0,0,0,0,14,186,217,37,0,0,0,0,0,0,0,0,0,0,189,253,247,157,53,2,0,0,0,0,0,0,0,0,98,50,60,152,241,107,0,0,0,0,0,0,0,0,0,0,0,21,220,146,0,0,0,0,0,0,0,0,0,4,100,219,181,7,0,0,0,0,0,0,157,107,140,219,183,100,4,0,0,0,0,0,0,0,8,59,100,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,62,12,0,0,0,0,0,0,0,0,0,31,161,242,253,191,0,0,0,0,0,0,0,0,84,242,222,246,253,252,65,0,0,0,0,0,0,145,252,162,13,173,253,249,52,0,0,0,0,0,102,252,120,2,0,68,253,247,22,0,0,0,0,39,244,137,2,0,0,23,253,162,6,0,0,0,0,118,213,3,0,0,2,144,241,57,0,33,0,0,0,123,136,0,0,32,185,251,111,0,0,0,0,0,0,60,228,94,135,218,239,95,0,0,0,0,0,0,0,0,116,230,250,164,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,106,27,0,0,0,0,0,0,0,0,0,0,8,202,124,11,0,0,0,0,0,0,0,0,0,0,97,224,5,0,0,0,0,0,0,0,0,0,0,0,198,137,0,0,0,0,0,0,0,0,0,0,0,0,242,86,0,13,146,211,110,4,0,0,0,0,0,17,246,73,7,192,197,75,197,73,0,0,0,0,0,0,207,110,125,212,6,0,89,195,0,0,0,0,0,0,145,236,225,44,0,0,21,241,0,0,0,0,0,0,20,236,200,7,0,0,81,211,0,0,0,0,0,0,0,64,228,210,137,183,229,60,0,0,0,0,0,0,0,0,11,106,126,119,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,107,117,45,0,0,0,0,0,0,0,0,0,32,246,249,235,249,189,24,0,0,0,0,0,0,0,0,115,54,0,26,178,195,0,0,0,0,0,0,0,0,0,0,0,1,167,196,0,0,0,0,0,0,0,0,0,0,0,99,253,146,0,0,0,0,0,0,0,0,0,0,70,242,227,18,0,0,0,0,0,0,0,0,0,123,252,227,38,0,0,0,0,0,0,0,3,100,227,251,209,27,0,0,0,0,0,0,0,12,188,253,253,242,172,178,160,165,129,3,0,0,0,16,244,253,253,253,235,203,214,207,150,6,0,0,0,0,91,126,70,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,103,215,252,234,96,0,0,0,0,0,0,0,37,209,226,152,102,153,252,112,0,0,0,0,0,3,203,213,37,0,0,6,181,246,40,0,0,0,0,34,183,37,0,0,0,0,112,252,96,0,0,0,0,0,0,0,0,0,0,0,106,253,59,0,0,0,0,0,0,6,81,168,193,225,230,252,46,0,0,0,0,0,12,190,221,119,81,185,252,253,140,0,0,0,0,44,230,127,9,0,100,246,152,165,90,0,0,0,0,97,221,0,19,178,252,187,6,0,12,0,0,0,0,84,246,200,242,234,145,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,123,162,0,0,0,0,0,0,0,0,0,0,8,178,164,17,0,0,0,0,0,0,0,0,0,0,165,137,0,0,0,0,0,0,0,0,0,0,0,127,181,5,0,0,0,0,0,0,0,0,0,0,63,218,23,0,0,0,0,0,0,0,0,0,0,33,222,60,0,0,0,0,0,0,0,0,0,0,0,131,127,0,13,103,166,156,0,0,0,0,0,0,11,225,33,120,153,63,85,187,0,0,0,0,0,0,18,243,154,149,2,86,182,64,0,0,0,0,0,0,1,120,217,247,211,141,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,189,30,0,127,157,2,0,0,0,0,0,0,0,116,253,45,5,198,242,7,0,0,0,0,0,0,62,245,195,0,40,254,165,0,0,0,0,0,0,10,206,253,226,234,242,253,64,0,0,0,0,0,0,152,253,253,234,169,253,242,12,0,0,0,0,0,10,253,217,93,2,51,253,143,0,0,0,0,0,0,1,98,17,0,0,133,251,62,0,0,0,0,0,0,0,0,0,0,0,220,228,0,0,0,0,0,0,0,0,0,0,0,36,253,150,0,0,0,0,0,0,0,0,0,0,0,20,223,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,59,59,8,0,0,0,0,0,0,65,124,175,218,227,222,253,223,50,0,0,0,0,80,240,181,87,30,24,175,214,221,126,0,0,0,0,229,126,0,0,24,188,190,30,225,108,0,0,0,58,253,68,0,8,158,226,18,43,236,32,0,0,0,65,253,30,0,120,250,83,0,186,143,0,0,0,0,127,242,22,74,252,115,1,101,204,6,0,0,0,0,113,253,81,202,175,19,164,201,26,0,0,0,0,0,35,240,243,249,215,217,188,22,0,0,0,0,0,0,0,65,211,228,193,106,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,203,166,0,0,0,0,0,0,0,0,0,0,9,185,253,92,0,0,0,0,0,0,0,0,0,9,185,253,149,3,0,0,0,0,0,0,0,0,1,136,253,153,3,0,0,0,0,0,0,0,0,0,38,253,237,18,0,0,0,0,0,0,0,0,0,0,203,253,95,0,0,0,0,0,0,0,0,0,0,60,251,173,3,0,0,0,0,0,0,0,0,0,0,149,253,144,0,0,0,0,0,0,0,0,0,0,0,170,253,232,66,0,0,0,0,0,0,0,0,0,0,25,244,250,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,25,126,98,1,0,0,0,0,0,0,0,28,211,232,218,252,252,67,0,0,0,0,0,0,0,42,252,193,245,252,243,28,0,0,0,0,0,0,0,0,200,179,72,232,140,0,0,0,0,0,0,0,0,0,161,203,192,206,13,0,0,0,0,0,0,0,0,3,168,253,242,62,0,0,0,0,0,0,0,5,85,183,252,252,95,0,0,0,0,0,0,0,0,140,241,149,180,252,31,0,0,0,0,0,0,0,0,140,241,29,154,249,26,0,0,0,0,0,0,0,0,20,225,246,251,161,0,0,0,0,0,0,0,0,0,0,19,115,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,83,0,0,0,0,0,0,0,0,0,66,0,0,106,105,0,0,0,0,0,0,0,0,63,154,0,2,223,37,0,0,0,0,0,0,0,18,197,22,0,50,182,0,0,0,0,0,0,0,0,157,131,0,0,127,136,0,0,0,0,0,0,0,0,177,159,25,25,210,101,0,0,0,0,0,0,0,0,63,212,238,194,235,7,0,0,0,0,0,0,0,0,0,0,10,66,167,0,0,0,0,0,0,0,0,0,0,0,0,132,126,0,0,0,0,0,0,0,0,0,0,0,0,178,80,0,0,0,0,0,0,0,0,0,0,0,0,88,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
